SID,Network,Name,Elevation,State,Lon,Lat,SPI,alpha_ref,beta_ref
"416434",Coop,JOHNSON CITY 2N,"1137",TX,-98.409570000000002,30.300049999999999,0.369887698753363,0.189163231963307,3.060854851244577
"416434",Coop,MOUNT LOCKE,"6790",TX,-104.023169999999993,30.671119999999998,-0.823938447012533,0.064973263140613,1.286645495777650
"418568",Coop,HUNTSVILLE,"494",TX,-95.542100000000005,30.706499999999998,1.151512769555314,0.111144764327697,2.532863419313520
"418568",Coop,BERTRAM 3 ENE,"1129",TX,-98.021299999999997,30.762499999999999,-0.048994419340407,0.213065955711256,2.927076215340367
"418568",Coop,BURNET,"1285",TX,-98.233900000000006,30.758700000000001,-0.226518096471925,0.227584599649061,3.225190545152288
"418646",Coop,FT MCKAVETT,"2169",TX,-100.110230000000001,30.827279999999998,0.562609800323987,0.194730692645141,2.454819444343398
"418646",Coop,FT. STOCKTON,"3038",TX,-102.915300000000002,30.907100000000000,-0.448778518780870,0.179265631307547,1.616952203399141
"418646",Coop,MADISONVILLE,"252",TX,-95.920400000000001,30.939200000000000,0.782481391170186,0.160521088987819,3.064251560366862
"410211",Coop,SAM RAYBURN DAM,"189",TX,-94.101100000000002,31.061900000000001,1.401271470297036,0.104529296171839,2.448539598075088
"414140",Coop,BOYS RANCH,"3191",TX,-102.256299999999996,35.530200000000001,-2.070649564598625,0.053308157892056,0.777514257619429
"414140",Coop,PAMPA # 2,"3150",TX,-100.973600000000005,35.554400000000001,0.902167929030728,0.055704332563871,0.855795519311935
"414140",Coop,BRAVO,"4160",TX,-103.007099999999994,35.620100000000001,0.781757001674308,0.082274093178590,1.086184604318330
"414140",Coop,DALHART FAA AIRPORT,"3988",TX,-102.548749999999998,36.025160000000000,1.062318122677514,0.093440762194243,1.075625864210541
"418477",Coop,GRUVER,"3170",TX,-101.405100000000004,36.263100000000001,-1.006510897814593,0.112240458452302,1.552784334942510
"418477",Coop,FOLLETT,"2770",TX,-100.136899999999997,36.432699999999997,-0.470444308854784,0.111067136824753,1.643326638863165
"418477",Coop,CHOKE CANYON DAM,"230",TX,-98.252499999999998,28.467500000000001,-0.225676133197087,0.275026497242923,4.119154327127567
"418477",Coop,COOPER,"486",TX,-95.693299999999994,33.374400000000001,-1.047746494327089,0.084440422164033,1.379510909697412
"414257",Coop,SLATON,"3093",TX,-101.658410000000003,33.432479999999998,-0.800526161763775,0.123771340022769,1.433011513697846
"414257",Coop,TEXARKANA,"390",TX,-94.077299999999994,33.436799999999998,1.059859002340103,0.140693851972657,2.657637568539655
"414257",Coop,ANTELOPE,"1025",TX,-98.368799999999993,33.441299999999998,-1.196795225076137,0.197314790177760,2.723183607103341
"414257",Coop,SPUR,"2297",TX,-100.876099999999994,33.479100000000003,-0.514858903885005,0.182444065729219,2.363791082412803
"418221",Coop,LEVELLAND,"3514",TX,-102.375799999999998,33.550100000000000,-0.716043454083318,0.121422256003394,1.458764280617772
"418221",Coop,BONHAM 3NNE,"598",TX,-96.166830000000004,33.640070000000001,-1.150602713752637,0.195972809042598,3.241175706015209
"418221",Coop,SHERMAN,"760",TX,-96.641900000000007,33.703299999999999,-0.265488405536102,0.219680854646655,3.536997169980415
"429111",Coop,GUTHRIE,"1760",TX,-100.336900000000000,33.626600000000003,-1.199744199235723,0.279150610224944,3.513214334316605
"429111",Coop,PITCHFORK RANCH,"1945",TX,-100.531899999999993,33.599200000000003,-1.486653705008864,0.198096443634645,2.588649138121981
"429111",Coop,PARIS,"542",TX,-95.558599999999998,33.674399999999999,-1.187993541803749,0.147740999072168,2.502812240719198
"429111",Coop,CROSBYTON,"3052",TX,-101.277739999999994,33.660780000000003,-1.634406898474277,0.190940899590562,2.360008211894060
"429111",Coop,LUBBOCK INTL AP,"3259",TX,-101.823300000000003,33.665779999999998,0.158504397194018,0.121224417682059,1.442004175574556
"424968",Coop,KANAB,"4900",UT,-112.536060000000006,37.028720000000000,-0.262093717360754,0.281721924884930,2.103854858941204
"424968",Coop,ST. GEORGE,"2857",UT,-113.606800000000007,37.119000000000000,0.521326082323549,0.409340260870409,1.295933164321034
"424755",Coop,BLUFF,"4319",UT,-109.557500000000005,37.282400000000003,-0.387466450832261,0.189349319188901,0.823707454409428
"424755",Coop,HOVENWEEP NATIONAL MONUMENT,"5240",UT,-109.075000000000003,37.385800000000003,0.292683730480672,0.168704282044836,0.858107621009217
"424755",Coop,NEW HARMONY,"5167",UT,-113.289599999999993,37.463700000000003,-0.672558719784189,0.197549184794803,1.482169821907610
"424755",Coop,BULLFROG BASIN,"3822",UT,-110.716549999999998,37.526859999999999,-0.753969846825254,0.267301721801529,0.789975607970568
"421267",Coop,ENTERPRISE,"5320",UT,-113.709109999999995,37.572490000000002,-0.802433925482393,0.267657053095816,1.608938297013782
"421267",Coop,BLANDING,"6035",UT,-109.484840000000005,37.613219999999998,-0.345418238172235,0.063279457279439,0.412329351563525
"421267",Coop,HATCH,"6893",UT,-112.436099999999996,37.652099999999997,0.279139724505072,0.097180319777582,0.897990027534804
"426686",Coop,BRYCE CANYON AP,"7578",UT,-112.148970000000006,37.701270000000001,0.575144864281131,0.112689802805896,0.911451364167836
"426686",Coop,ESCALANTE,"5810",UT,-111.597700000000003,37.768599999999999,-0.234912414845284,0.116477459331506,0.902320992878576
"426686",Coop,PANGUITCH,"6615",UT,-112.430800000000005,37.824590000000001,1.131057930419202,0.130195117918481,1.129889722031979
"426686",Coop,SUMMIT,"5955",UT,-112.937870000000004,37.801340000000003,-1.442250390310763,0.266547364991694,1.626220806584908
"427686",Coop,BOULDER,"6650",UT,-111.420000000000002,37.905000000000001,-0.864420237227435,0.145795091257836,1.210266702059460
"427686",Coop,CANYONLANDS-THE NEEDLES,"4906",UT,-109.759699999999995,38.167800000000000,-1.114093566400181,0.087981786920736,0.459705973661327
"427686",Coop,CAPITOL REEF NATIONAL PARK,"5500",UT,-111.262209999999996,38.291319999999999,-1.247897715131823,0.143043544213864,0.901727406231570
"427686",Coop,LA SAL 1SW,"6787",UT,-109.266220000000004,38.301250000000003,-0.361106835699513,0.101033849627725,0.757824943627182
"427686",Coop,CALLAO,"4342",UT,-113.712800000000001,39.899700000000003,-0.510482915243424,0.208178952944357,0.466985445311075
"425969",Coop,SPANISH FORK POWER HOUSE,"4720",UT,-111.604600000000005,40.080030000000001,-0.235336470835574,0.131492140399190,0.589366302605900
"425969",Coop,VERNON,"5458",UT,-112.480639999999994,40.098599999999998,0.590044386228949,0.158463940623231,0.621911189717070
"428973",Coop,JENSEN,"4755",UT,-109.345740000000006,40.364350000000002,-0.213224839240198,0.134097414583157,0.494370171494356
"425377",Coop,DINOSAUR NM-QUARRY AREA,"4802",UT,-109.307000000000002,40.438400000000001,-0.170019310579123,0.272878113822786,1.090588763801059
"425377",Coop,NEOLA,"5900",UT,-110.051150000000007,40.417729999999999,0.384441219060780,0.099220403308435,0.494285065357047
"425377",Coop,DEER CREEK DAM,"5270",UT,-111.528899999999993,40.404400000000003,-0.411771651018590,0.141971943663929,0.785598364482841
"425377",Coop,ALPINE,"5100",UT,-111.770880000000005,40.464370000000002,0.882689323624609,0.148497492450655,0.765128540236977
"425377",Coop,ECHO DAM,"5470",UT,-111.433599999999998,40.965539999999997,-0.532452381111091,0.094273054491820,0.476750084189604
"420928",Coop,PINEVIEW DAM,"4940",UT,-111.837720000000004,41.257669999999997,-0.409846931399517,0.132802680257639,0.781343854545613
"420928",Coop,WOODRUFF,"6315",UT,-111.159480000000002,41.514789999999998,0.434141022032222,0.186881995811457,0.867311821871564
"427271",Coop,LOGAN 5 SW EXP FARM,"4488",UT,-111.891300000000001,41.666100000000000,-0.808246287092634,0.260020060519434,1.173204968388995
"427271",Coop,LOGAN UTAH ST U,"4790",UT,-111.803299999999993,41.745600000000003,-1.209955504457826,0.152576490327861,0.697613266740491
"427271",Coop,LOGAN RADIO KVNU,"4475",UT,-111.856369999999998,41.734969999999997,0.028493465995780,0.203967857868215,0.833965305770499
"422090",Coop,TRENTON,"4455",UT,-111.911299999999997,41.915309999999998,0.247449988928347,0.154943159760356,0.701057513953180
"422090",Coop,ARCHES NP HQS,"4093",UT,-109.619100000000003,38.616300000000003,0.798788156636019,0.245430213182373,1.159755134217965
"422090",Coop,CUTLER DAM,"4290",UT,-112.057879999999997,41.833080000000002,-0.731017762817378,0.237189290596822,0.951431584560914
"422090",Coop,ALTAMONT,"6456",UT,-110.298580000000001,40.366959999999999,-0.528425202075062,0.121543001389188,0.634741338511369
"427729",Coop,MILFORD,"5009",UT,-113.016239999999996,38.401679999999999,0.898323807280056,0.172683392286652,0.666118024236053
"427729",Coop,PROVO BYU,"4570",UT,-111.650800000000004,40.245800000000003,0.553911412103134,0.158044195882289,0.651842491367401
"427729",Coop,HANS FLAT RS,"6600",UT,-110.179910000000007,38.254950000000001,1.011865143527944,0.113722759214630,0.654314133054484
"427729",Coop,WELLINGTON 3 E,"5385",UT,-110.734729999999999,39.531680000000001,0.035872033478276,0.131383806766529,0.731207147764015
USS0009J05S,Coop,ROSETTE,"5695",UT,-113.414280000000005,41.820189999999997,-0.023425968630443,0.173987363522632,0.794699548662205
USS0009J05S,Coop,ROOSEVELT RADIO,"5013",UT,-109.958960000000005,40.287480000000002,-0.678860626054949,0.121212345090156,0.434185392318174
USS0009J05S,Coop,BOUNTIFUL BENCH,"4950",UT,-111.850399999999993,40.890999999999998,-0.406984799761247,0.097742930351989,0.568186476508249
USS0009J05S,GHCN,KING'S CABIN,"8724",UT,-109.540000000000006,40.719999999999999,0.323527316091909,0.066216211742080,0.819704412550663
USS0010J01S,GHCN,HICKERSON PARK,"9145",UT,-109.959999999999994,40.909999999999997,0.100833116339277,0.023661253673257,0.275313078426979
USS0010J01S,GHCN,TROUT CREEK,"9518",UT,-109.670000000000002,40.740000000000002,-0.143458102935825,0.050959258341446,0.684330436211338
USS0010J01S,GHCN,EAST WILLOW CREEK,"8301",UT,-109.530000000000001,39.310000000000002,-0.008037238568689,0.066991208329607,0.728574201827969
USS0010J01S,GHCN,LASAL MOUNTAIN,"9560",UT,-109.269999999999996,38.479999999999997,-1.422337940143203,0.111412581568594,1.541642471261536
USS0010J01S,GHCN,CAMP JACKSON,"8968",UT,-109.489999999999995,37.810000000000002,-0.093825440009077,0.075705447584665,1.144736497719320
USS0010J30S,GHCN,HEWINTA,"9519",UT,-110.480000000000004,40.950000000000003,-0.876950164205140,0.056606042665612,0.615046175441456
USS0010J30S,GHCN,LAKEFORK #1,"10415",UT,-110.430000000000007,40.600000000000001,0.012854204152821,0.060933093271528,0.792594948159840
USS0010J30S,GHCN,ROCK CREEK,"7889",UT,-110.689999999999998,40.549999999999997,-1.071937589977548,0.080401730306114,0.896383682071303
USS0010J30S,GHCN,STEEL CREEK PARK,"10200",UT,-110.500000000000000,40.909999999999997,-0.668489400284120,0.047867501016889,0.555158149775710
USS0010J30S,GHCN,FIVE POINTS LAKE,"10940",UT,-110.469999999999999,40.719999999999999,-1.368474186050113,0.055718188140904,0.802926149730645
USS0010K02S,GHCN,LILY LAKE,"9156",UT,-110.799999999999997,40.859999999999999,-0.745319837146900,0.069357547655211,0.647494788386911
USS0010K02S,GHCN,CHEPETA,"10592",UT,-110.010000000000005,40.770000000000003,-0.648705229096510,0.044560116105835,0.674861111987434
USS0010K02S,GHCN,HAYDEN FORK,"9212",UT,-110.879999999999995,40.799999999999997,0.212161864054436,0.086064270912098,0.941655348950328
USS0010K02S,GHCN,TRIAL LAKE,"9992",UT,-110.950000000000003,40.680000000000000,-0.660412364189577,0.077005491754531,0.893478019721839
USS0010K02S,GHCN,INDIAN CANYON,"9175",UT,-110.750000000000000,39.890000000000001,-1.085645480657266,0.073099335686582,0.728280152733044
USS0011H37S,GHCN,BEN LOMOND PEAK,"8000",UT,-111.939999999999998,41.380000000000003,-0.320813864784027,0.155162765007566,1.184962620338317
USS0011H37S,GHCN,HORSE RIDGE,"8160",UT,-111.450000000000003,41.310000000000002,-0.340193945215686,0.126090677386139,0.881488950763600
USS0011H37S,GHCN,LITTLE BEAR,"6544",UT,-111.829999999999998,41.409999999999997,-0.423783264047192,0.112374571788510,0.720856440459921
USS0011H37S,GHCN,BEN LOMOND TRAIL,"5829",UT,-111.920000000000002,41.380000000000003,-0.090123676678183,0.163425754488199,1.057608187096509
USS0011H37S,GHCN,TONY GROVE LAKE,"8474",UT,-111.629999999999995,41.899999999999999,0.142951791268301,0.141885273756077,0.938437999734525
USS0011J11S,GHCN,DRY BREAD POND,"8350",UT,-111.540000000000006,41.409999999999997,-0.450110019125071,0.164682214052425,1.101875580709222
USS0011J11S,GHCN,MONTE CRISTO,"8960",UT,-111.500000000000000,41.469999999999999,-0.349687906279068,0.116410407789003,0.924636310854878
USS0011J11S,GHCN,CHALK CREEK #1,"8993",UT,-111.049999999999997,40.850000000000001,-0.622249070217618,0.084138313514145,0.883999008195862
USS0011J11S,GHCN,CHALK CREEK #2,"8158",UT,-111.069999999999993,40.890000000000001,-0.717202048945217,0.138316150757818,1.178956153302283
USS0011J11S,GHCN,STRAWBERRY DIVIDE,"8123",UT,-111.209999999999994,40.159999999999997,-0.670557971165468,0.096894225459741,0.849951569861413
USS0011J46S,GHCN,TIMPANOGOS DIVIDE,"8140",UT,-111.620000000000005,40.430000000000000,0.755779358843155,0.109786433081010,1.039883111288776
USS0011J46S,GHCN,DANIELS-STRAWBERRY,"8037",UT,-111.260000000000005,40.299999999999997,0.194976687364382,0.079165863058285,0.647285158111478
USS0011J46S,GHCN,CURRANT CREEK,"8000",UT,-111.090000000000003,40.359999999999999,0.387743040000043,0.099203177321149,0.796541598452029
USS0011J46S,GHCN,HARDSCRABBLE,"7250",UT,-111.719999999999999,40.869999999999997,0.477536721954454,0.093082464988245,0.636264492229434
USS0011J46S,GHCN,SNOWBIRD,"9640",UT,-111.659999999999997,40.560000000000002,0.442192365056737,0.081854798611645,0.918021921577545
USS0011J65S,GHCN,PARLEY'S SUMMIT,"7500",UT,-111.629999999999995,40.759999999999998,0.414275747628896,0.104766131858919,0.739125984362023
USS0011J65S,GHCN,SMITH & MOREHOUSE,"7600",UT,-111.120000000000005,40.789999999999999,-1.292254534534169,0.111899852225070,0.926014787991549
USS0011J65S,GHCN,THAYNES CANYON,"9230",UT,-111.530000000000001,40.619999999999997,-0.471345267715415,0.084861572333240,0.770270567674519
USS0011J65S,GHCN,BRIGHTON,"8750",UT,-111.579999999999998,40.600000000000001,0.409989091306993,0.094999785946855,0.889115238466039
USS0011J65S,GHCN,LOOKOUT PEAK,"8200",UT,-111.709999999999994,40.840000000000003,-0.565646203193932,0.106685839235296,0.729542845751744
USS0011K22S,GHCN,MAMMOTH-COTTONWOOD,"8727",UT,-111.319999999999993,39.680000000000000,0.631805620927603,0.093483431919172,0.829958609378645
USS0011K22S,GHCN,SEELEY CREEK,"9910",UT,-111.430000000000007,39.310000000000002,-0.750930997166037,0.106264648501346,0.958960351854395
USS0011K22S,GHCN,BEAVER DAMS,"7990",UT,-111.560000000000002,39.140000000000001,-0.332755188635572,0.064834387346717,0.599775458348319
USS0011K22S,GHCN,DILL'S CAMP,"9182",UT,-111.469999999999999,39.049999999999997,0.106469167000753,0.071837214929721,0.805836065809029
USS0011K22S,GHCN,CLEAR CREEK #1,"8908",UT,-111.280000000000001,39.869999999999997,-0.148430635155692,0.096144231689099,0.892053035379826
USS0011L04S,GHCN,RED PINE RIDGE,"9009",UT,-111.269999999999996,39.450000000000003,0.294260324175494,0.094971342330631,0.950284289896840
USS0011L04S,GHCN,BUCK FLAT,"9430",UT,-111.439999999999998,39.130000000000003,0.309012556761803,0.065487517846078,0.815143084850803
USS0011L04S,GHCN,PICKLE KEG,"9600",UT,-111.579999999999998,39.009999999999998,0.701700629015694,0.086196381895026,0.898341149440340
USS0011L04S,GHCN,PAYSON R.S.,"8066",UT,-111.629999999999995,39.930000000000000,0.076555065901572,0.072831982977102,0.637931610685570
USS0011L04S,GHCN,FARNSWORTH LAKE,"9682",UT,-111.680000000000007,38.770000000000003,0.529058368779911,0.078714606119645,0.895940385565515
USS0012K01S,GHCN,DONKEY RESERVOIR,"9800",UT,-111.480000000000004,38.210000000000001,-0.242409998963657,0.088044551161975,1.128234156689131
USS0012K01S,GHCN,GOOSEBERRY RS,"7950",UT,-111.680000000000007,38.799999999999997,0.840859595767236,0.094033974017247,0.823146875124578
USS0012K01S,GHCN,WIDTSOE #3,"9640",UT,-111.879999999999995,37.840000000000003,-0.219922995940714,0.084499942797962,1.087829659214176
USS0012K01S,GHCN,ROCKY BASIN-SETTLEME,"8900",UT,-112.239999999999995,40.439999999999998,0.306205859832006,0.113707165833826,0.961669042977628
USS0012K01S,GHCN,MINING FORK,"8221",UT,-112.609999999999999,40.490000000000002,-0.789062857507924,0.129904224498441,1.051799091837138
USS0012M03S,GHCN,BOX CREEK,"9828",UT,-112.019999999999996,38.509999999999998,0.404026194506189,0.100822211763976,1.100123403351404
USS0012M03S,GHCN,KIMBERLY MINE,"9129",UT,-112.390000000000001,38.479999999999997,-0.533584226732673,0.091697762678529,1.058557730915376
USS0012M03S,GHCN,BIG FLAT,"10349",UT,-112.359999999999999,38.299999999999997,-0.156325660484431,0.111298005396122,1.396843989842909
USS0012M03S,GHCN,MERCHANT VALLEY,"8703",UT,-112.439999999999998,38.299999999999997,-0.219710867612825,0.108254863828593,1.248313795887073
USS0012M03S,GHCN,PINE CREEK,"8790",UT,-112.250000000000000,38.880000000000003,0.209836554500856,0.091888683271292,0.866763691023579
USS0013M04S,GHCN,HARRIS FLAT,"7800",UT,-112.579999999999998,37.490000000000002,-0.736197572033223,0.124430800085952,1.313048350674765
USS0013M04S,GHCN,LONG VALLEY JCT,"7464",UT,-112.510000000000005,37.490000000000002,0.004980522274362,0.132918372408318,1.193396742618877
USS0013M04S,GHCN,CASTLE VALLEY,"9580",UT,-112.739999999999995,37.659999999999997,-0.363299481487755,0.134960053266771,1.757847000045119
USS0013M04S,GHCN,MIDWAY VALLEY,"9800",UT,-112.840000000000003,37.570000000000000,-0.641644335505487,0.135853185992399,1.468682009913753
USS0013M04S,GHCN,LONG FLAT,"8000",UT,-113.400000000000006,37.509999999999998,-1.228868928664092,0.147408349161030,1.529089348508708
"423348",GHCN,KOLOB,"9206",UT,-113.049999999999997,37.530000000000001,-0.779162141978676,0.146351604267678,1.513001455965723
"423348",Coop,TOOELE,"4944",UT,-112.321799999999996,40.535200000000003,-0.297829016884818,0.156497048148405,0.716019840879139
"423348",Coop,SILVER LAKE BRIGHTON,"8740",UT,-111.583929999999995,40.601199999999999,0.231002083541966,0.101956450761397,0.892523626589383
"423348",Coop,ALTA,"8710",UT,-111.637029999999996,40.590580000000003,0.244679271163204,0.095148787583830,1.087147987236728
"422864",Coop,WANSHIP DAM,"5940",UT,-111.407700000000006,40.790799999999997,-0.851027255343414,0.167498929104498,1.005609145466378
"422864",Coop,MOUNTAIN DELL DAM,"5420",UT,-111.723230000000001,40.748530000000002,0.195925088120888,0.181809902356143,1.104287683349626
"422864",Coop,SALT LAKE CITY INTL ARPT,"4227",UT,-111.965029999999999,40.770690000000002,-0.123760681063583,0.131225603742996,0.483520831951798
"422864",Coop,CITY CREEK WATER PLANT,"5340",UT,-111.832089999999994,40.814959999999999,0.203962780009705,0.146433999329362,0.703369899304376
"427260",Coop,LOA,"7065",UT,-111.642349999999993,38.406160000000000,1.061869233784003,0.161897630337689,1.094377020894613
"427260",Coop,CANYONLANDS-THE NECK,"5871",UT,-109.821299999999994,38.460000000000001,0.175606308183040,0.106848091750148,0.631456592593369
"425402",Coop,FERRON,"5950",UT,-111.148520000000005,39.088419999999999,0.842476334716891,0.146331494158187,0.767152529729342
"425402",Coop,ESKDALE,"4980",UT,-113.953299999999999,39.107700000000001,0.162627317332407,0.252350032788410,0.716299492212313
"425065",Coop,SCIPIO,"5314",UT,-112.106600000000000,39.245399999999997,1.558427257301710,0.165595035358637,0.820385279549692
"425065",Coop,DESERET,"4592",UT,-112.651300000000006,39.287540000000000,0.753318480323898,0.239489338976990,0.639495403205982
"425065",Coop,OAK CITY,"5169",UT,-112.331590000000006,39.370890000000003,0.204760840943270,0.225863313252791,0.702415725732925
"443213",Coop,LITTLE SAHARA RECREATION AREA,"5230",UT,-112.306899999999999,39.726799999999997,-0.114205662744970,0.072227437460084,0.267961879781184
"443213",Coop,HOT SPRINGS,"2244",VA,-79.832269999999994,37.999510000000001,0.306997516859966,0.044917603196423,0.997396958318600
"443213",Coop,CHARLOTTESVILLE ALBEMARLE AIRPORT,"631",VA,-78.455129999999997,38.137400000000000,0.420291821718932,0.075347440246741,1.593513384015005
"445595",Coop,STAUNTON WATER TREATMENT PLANT,"169",VA,-79.090320000000006,38.181310000000003,0.010184521128652,0.089326698543953,2.072087269308723
"445595",Coop,SOMERSET,"510",VA,-78.269199999999998,38.240310000000001,-0.487394704598358,0.072390119035261,1.648644565787506
"448903",Coop,DALE ENTERPRISE,"1358",VA,-78.935199999999995,38.454700000000003,0.211043749622514,0.057210232795759,1.302663158641657
"448903",Coop,WASHINGTON REAGAN NATIONAL AIRPORT,"13",VA,-77.034540000000007,38.847209999999997,-0.085795178793700,0.091587877488491,2.063888370670418
"448903",Coop,VIENNA,"390",VA,-77.289130000000000,38.892049999999998,-0.251407262268094,0.064116151928381,1.389629210249195
"447174",Coop,WFO STERLING,"288",VA,-77.486900000000006,38.976399999999998,-0.535849390019120,0.079642265894987,1.774955786806792
"447174",Coop,PURCELLVILLE,"510",VA,-77.709389999999999,39.142159999999997,0.451231429893469,0.069424485006973,1.462085859007627
"447174",Coop,WAKEFIELD 1 NW,"113",VA,-77.007800000000003,36.983899999999998,0.466486839678077,0.088518920276361,2.823035988651357
"447174",Coop,GATHRIGHT DAM,"1770",VA,-79.954200000000000,37.945799999999998,0.545388093449890,0.032726307114455,0.668820130416614
"447338",Coop,LEBANON,"1912",VA,-82.038399999999996,36.902799999999999,-1.263556402267297,0.043612561121336,1.054843367314890
"447338",Coop,BROOKNEAL,"408",VA,-78.951700000000002,37.067900000000002,1.065620361429414,0.072315554309041,1.644723735381864
"446173",Coop,PULASKI 2 E,"2080",VA,-80.784149999999997,37.055810000000001,-0.698092307713340,0.049832852658337,1.036002702610498
"446173",Coop,BURKES GARDEN,"3068",VA,-81.336389999999994,37.090800000000002,-0.459437982762483,0.035852700389817,0.891736410447061
"446173",Coop,COPPER HILL,"2846",VA,-80.134969999999996,37.081650000000003,0.262707875349618,0.058160679486257,1.549810040540760
"441955",Coop,HUDDLESTON 4 SW,"897",VA,-79.525099999999995,37.125869999999999,0.956350329696542,0.068292627665113,1.413949924275567
"441955",Coop,CLINTWOOD 1W,"1566",VA,-82.490780000000001,37.145560000000003,-0.320797472687923,0.038844052069260,0.981343752348203
"441955",Coop,PEARISBURG 4 SSE,"1678",VA,-80.688839999999999,37.278660000000002,0.112563960647400,0.038181240674193,0.850249203321022
"442941",Coop,GRUNDY,"1157",VA,-82.088489999999993,37.282170000000001,-0.464919558609531,0.039131648115011,1.034209541646933
"442941",Coop,WILLIAMSBURG 2 N,"70",VA,-76.703900000000004,37.301699999999997,0.503138623014547,0.088812423925401,2.839911197862077
"442941",Coop,HOPEWELL,"40",VA,-77.277500000000003,37.299199999999999,0.743164968010937,0.084434241351963,2.425929584190149
"442941",Coop,WINTERPOCK,"320",VA,-77.643640000000005,37.324590000000001,0.168485153796683,0.100478735571616,2.676473012225407
"447201",Coop,LYNCHBURG REGIONAL AIRPORT,"902",VA,-79.206490000000002,37.321260000000002,0.995501794272021,0.067986040015656,1.463030174566368
"447201",Coop,ROANOKE-BLACKSBURG RGNL AP,"1138",VA,-79.973690000000005,37.317189999999997,-0.060362761886530,0.041956335703913,0.945932706227224
"447201",Coop,APPOMATTOX,"850",VA,-78.827399999999997,37.326099999999997,1.027675458423776,0.071136105051949,1.696314109576000
"447201",Coop,BEDFORD,"894",VA,-79.506839999999997,37.333880000000001,0.517651196454751,0.050434994306479,1.248961406973795
"447201",Coop,WEST POINT 2 NW,"20",VA,-76.799999999999997,37.565600000000003,0.497094525298967,0.103815315180729,2.811243912342943
"443375",Coop,BUCKINGHAM,"580",VA,-78.533299999999997,37.508299999999998,1.057425214536306,0.068146471765221,1.572362143330667
"443375",Coop,CROZIER,"280",VA,-77.876900000000006,37.666400000000003,0.816661614506665,0.059885975270200,1.394236072453580
"442044",Coop,PEDLAR DAM,"1024",VA,-79.277400000000000,37.669400000000003,0.039598566948699,0.053620621527399,1.161925471112699
"442044",Coop,BUENA VISTA,"840",VA,-79.362899999999996,37.726799999999997,0.647771212225831,0.045326586899493,0.974399148474898
"442044",Coop,ASHLAND,"220",VA,-77.484999999999999,37.755200000000002,0.086512054481095,0.073615194981498,1.651271605363051
"441593",Coop,SCOTTSVILLE 6SE,"312",VA,-78.401269999999997,37.742770000000000,0.010953202701468,0.069834399724709,1.615102968875392
"441593",Coop,WALLOPS ISLAND NASA TEST FACILITY,"32",VA,-75.466220000000007,37.937179999999998,-0.413998110154914,0.070503740712930,1.708398879960598
"441593",Coop,LOUISA,"420",VA,-78.006039999999999,38.039940000000001,0.612935466089833,0.061178186001439,1.407467797373481
"441746",Coop,BLACKSBURG NWSO,"2103",VA,-80.414400000000001,37.203899999999997,0.559650729851118,0.041089316447484,0.909371679601369
"441746",Coop,DANVILLE 2 SE,"392",VA,-79.363309999999998,36.562690000000003,1.251471678171676,0.096233143815328,2.208117728939748
"441746",Coop,JOHN H KERR DAM,"250",VA,-78.301100000000005,36.600200000000001,0.480231018360192,0.082781593410719,2.001570833212844
"440021",Coop,STUART,"1375",VA,-80.254499999999993,36.636499999999998,-0.117790639653929,0.055183237324737,1.585355189197194
"440021",Coop,EMPORIA 1 WNW,"100",VA,-77.559700000000007,36.698300000000003,0.025407856845712,0.087970487981715,2.500097971881963
"440021",Coop,SOUTH BOSTON,"329",VA,-78.880700000000004,36.695399999999999,1.333289661997241,0.049144787049866,1.229214138992354
"440021",Coop,MEADOWS OF DAN 5 SW,"2225",VA,-80.448099999999997,36.666699999999999,0.252952153933993,0.045013279506850,1.473139466281945
KNTU,Coop,MARTINSVILLE FILTER PLANT,"780",VA,-79.865290000000002,36.704790000000003,0.223489074129680,0.058442502954908,1.439621601771273
KNTU,Coop,WOOLWINE 1 SE,"1263",VA,-80.262330000000006,36.773629999999997,0.749175688155908,0.048146371266907,1.370641753390451
KNTU,Coop,PENNINGTON GAP,"1360",VA,-83.010499999999993,36.758600000000001,-0.636483771385821,0.035689258929750,0.868998956865360
"670198",Coop,CHATHAM,"647",VA,-79.410200000000003,36.822040000000001,0.944550563902039,0.057795058190934,1.457013868729686
"670198",Coop,SALTVILLE 1N,"1733",VA,-81.771100000000004,36.889400000000002,-0.813425865198352,0.048267496943483,1.238397730541680
"670198",Coop,NORFOLK INTL AP,"11",VA,-76.192660000000004,36.903709999999997,0.563199456045076,0.063581010002749,2.102211737572187
"670198",ICAO,NORFOLK NAS,"17",VA,-76.289259999999999,36.937460000000002,0.815650942623784,0.062112531220155,1.602328153068109
"670198",Coop,WYTHEVILLE,"2095",VA,-81.061859999999996,36.936450000000001,-0.575392249469314,0.052645707152629,1.125556983186774
"674900",Coop,EAST HILL,"155",VI,-64.649190000000004,17.754600000000000,1.363956257811375,0.098229061901370,1.875969924192950
"434120",Coop,SOUTH LINCOLN,"1341",VT,-72.973600000000005,44.072499999999998,0.877107947733270,0.045856262754177,1.323505429206175
"436995",Coop,ENOSBURG FALLS 2,"425",VT,-72.813699999999997,44.909599999999998,-0.133189935490148,0.077873800673021,1.820594945113493
"436995",Coop,MORRISVILLE STOWE STATE AP,"736",VT,-72.615160000000003,44.532809999999998,0.912696079407147,0.038275724446338,0.848043442339255
